read,pool,length,PC1,PC2,cluster
09e3305f-880e-4891-88e8-3dcd03ed1ef1,260526-MBTA_Da-NAS-P1,2439,0.014314897253361129,0.013068435516749102,0
09e6b9fd-ed5b-45ba-a6c6-481c78c55d9c,260526-MBTA_Da-NAS-P1,1556,0.01083971709727852,-0.00962353395322641,2
09e71571-acd5-463e-8db1-00ba3a84857b,260526-MBTA_Da-NAS-P1,3148,-0.010540087873313939,-0.0006980720722241178,3
09e7c719-5fba-4887-845a-0b6cce20c1a0,260526-MBTA_Da-NAS-P1,1928,0.010761352293835317,-0.008925878293037981,2
09e88f1f-ae4d-415d-82e6-25ace0b90400,260526-MBTA_Da-NAS-P1,3316,0.004349897156336964,0.013579752716250934,0
09e8bd7b-268a-4cbe-b83c-0c05a329b857,260526-MBTA_Da-NAS-P1,2884,-0.004937402691223482,-0.004855648691297976,1
09eab5dc-d84c-4514-901f-d96ad12c1113,260526-MBTA_Da-NAS-P1,3607,-0.0037138657986126936,0.004324045830949599,4
09eb19ff-fe06-432d-91ba-eca8ed0e6a6d,260526-MBTA_Da-NAS-P1,3760,0.0007335834050856329,-0.005537798989485114,1
09eb61d3-d11b-4f1f-8c6c-0599f0411254,260526-MBTA_Da-NAS-P1,3129,-0.0017094713610614947,0.003989394372924481,4
09eb9a62-abe0-4129-a074-80e8d761f964,260526-MBTA_Da-NAS-P1,3098,-0.010767811492403894,-0.0013217384036671698,3
09ec6755-a57a-40bd-805d-ce7578f1d780,260526-MBTA_Da-NAS-P1,2432,0.003814875014725966,0.00973512761866954,0
09ecfb8f-543f-470d-917d-80a8f9534629,260526-MBTA_Da-NAS-P1,3900,-0.0026476804997055776,0.003405134881652393,4
09ed5a42-1129-4e6c-a6d9-e2ac4789e5cc,260526-MBTA_Da-NAS-P1,2699,0.003417339144552039,-0.007970046824694507,1
09ed66e8-de64-4229-a002-2f8c56086e4b,260526-MBTA_Da-NAS-P1,2243,-0.013826506209282297,0.004906733772912237,3
09ee0ccb-c1de-48eb-b425-47e145be38e5,260526-MBTA_Da-NAS-P1,2655,-0.011961133440150987,0.0012085583473650944,3
09ef082e-70c9-45cb-a0c6-7ba7954cb018,260526-MBTA_Da-NAS-P1,2971,0.02364492153732483,0.011867794240555512,0
09ef7380-ca9a-4ea7-8bef-7973f2054768,260526-MBTA_Da-NAS-P1,1990,0.0014096799834368758,0.004104869216709009,4
09ef8afb-5038-46a7-a8d1-f98387343c76,260526-MBTA_Da-NAS-P1,2451,-0.00938970138929436,-0.0022802025388986703,3
09efc585-e085-4aba-b8e6-c825bdea79be,260526-MBTA_Da-NAS-P1,1870,-0.008752331971134208,-0.006907028637497531,1
09f16f43-ab98-4140-81f9-46c10740f1ea,260526-MBTA_Da-NAS-P1,2933,0.0005479393051116927,0.015174474444153806,0
09f242b4-e435-46be-8ba6-0e3c5f3af5b7,260526-MBTA_Da-NAS-P1,4610,0.001306694610867777,-0.0040858601020800946,1
09f30617-f7e2-45a2-8fcb-cb35ce2b5cf7,260526-MBTA_Da-NAS-P1,4064,-0.005848926196566611,-0.001461017371697956,1
09f39f8e-c5d9-4bac-86bb-ddc8fd585fa4,260526-MBTA_Da-NAS-P1,2297,0.002586012597356715,0.015900314599026032,0
09f55e44-20dd-4734-b2c4-af84ff8de0c9,260526-MBTA_Da-NAS-P1,2199,-0.012582479529191155,0.0017889922837759334,3
09f8d592-6b5b-4163-8068-2fe812aade79,260526-MBTA_Da-NAS-P1,2612,-0.004024523611724081,-0.006556586882882675,1
09f94445-0633-4ca2-8c2a-d103650ba443,260526-MBTA_Da-NAS-P1,4120,-0.0022452770173143352,-0.0038863987077093804,1
09f9709b-2df4-4ac2-891d-f9803b9591ca,260526-MBTA_Da-NAS-P1,4442,0.00533364806269648,-0.004177772439854574,2
09fa8557-e2bf-471b-85c1-f8e8e60e23a2,260526-MBTA_Da-NAS-P1,2790,-0.0051340035899433934,-0.004238557707530783,1
09fc50e5-80c3-4c80-a19e-12e1d710d6b8,260526-MBTA_Da-NAS-P1,1884,-0.006976068058143945,-0.005860936352269804,1
09fc797b-46f4-4dbf-9378-6330626c8169,260526-MBTA_Da-NAS-P1,5564,-0.0028590796394524333,-0.0015530879220596945,1
09fd7280-d49a-4dd0-9f55-c133877bb3ba,260526-MBTA_Da-NAS-P1,3252,0.011760501394443715,-0.0015337085147516965,2
09fd9304-a620-4d57-a43b-e8519de00025,260526-MBTA_Da-NAS-P1,5012,0.003920469172573712,-0.004167989439137853,2
09fe1295-914d-4d5a-a090-96c5f630c585,260526-MBTA_Da-NAS-P1,3856,0.009293346023897236,-0.00430237795183578,2
09fe6c8b-a051-4b37-ae15-810f1bf43c15,260526-MBTA_Da-NAS-P1,3944,-0.005811954830164095,0.004021887282695893,4
0a004524-a929-43c0-b8f2-cebfe1121502,260526-MBTA_Da-NAS-P1,4283,-0.004625462930346831,0.004024098048103675,4
0a02a2fb-8a1d-4f84-9f8d-064b5dcc4eab,260526-MBTA_Da-NAS-P1,1490,-0.01167144891353231,0.003262713556636249,3
0a02e8bc-0e4d-47f4-8bd4-75fc892e43d2,260526-MBTA_Da-NAS-P1,3893,-0.0029515326220303294,0.003290558003531102,4
0a03844c-425a-47f4-8b90-5b3fdba99632,260526-MBTA_Da-NAS-P1,4333,-0.0015831098300127227,0.0041593028019286755,4
0a0392a4-ae27-4717-8db6-89391c00d22a,260526-MBTA_Da-NAS-P1,2300,-0.014814939944117339,0.0033785317057453993,3
0a059a76-e589-4c67-84e1-1f6a3333bcb8,260526-MBTA_Da-NAS-P1,3092,0.008387494045777757,-0.006651593922858513,2
0a064e2f-c484-4f90-bfb3-699217a95595,260526-MBTA_Da-NAS-P1,3355,0.012774758075945294,0.011850805271381647,0
0a07fe11-1b88-4ae3-bef6-6118f4256b5b,260526-MBTA_Da-NAS-P1,4607,0.0007783033774218387,-0.0040020106810049055,1
0a0ac54c-eb95-4e35-8e1d-78bdee6239b8,260526-MBTA_Da-NAS-P1,3878,-0.0028302366187791584,0.003444342055590449,4
0a0b5c29-d9c5-4bec-adcc-532e4845e223,260526-MBTA_Da-NAS-P1,5289,-0.000604091535087023,-0.0004247430014290565,1
0a0b6d1c-eff8-4d80-a27c-aff1ea29ee40,260526-MBTA_Da-NAS-P1,3048,0.0028972393110448724,0.015041863770854993,0
0a0d2854-40b9-4641-8fa3-73b4b967e3b6,260526-MBTA_Da-NAS-P1,2166,0.014199934578126053,0.012057416423310256,0
0a0ed875-f991-4f21-99d2-b3f80fe8cda6,260526-MBTA_Da-NAS-P1,2438,-0.005217305365556546,-0.005414247456161675,1
0a0f01e0-3b40-464f-a975-61cedeaa8a44,260526-MBTA_Da-NAS-P1,3534,0.005259869169755561,-0.006975982857201133,2
0a0fc3e8-2132-455e-8f90-0f31fb8a1ffc,260526-MBTA_Da-NAS-P1,4026,0.005156143828787679,0.014678446227439322,0
0a10ac12-c01a-4bf0-86bc-44a969bdac2d,260526-MBTA_Da-NAS-P1,2508,0.004249144159046425,-0.007523234569699087,1
0a1349a9-295a-4e79-a46d-5ca16ef164d5,260526-MBTA_Da-NAS-P1,3300,-0.00759021082856203,0.00374815658034529,4
0a14240f-c50b-4eb9-9074-b076e92de465,260526-MBTA_Da-NAS-P1,2295,-0.008988786505272368,-0.0031018499971567936,3
0a15d752-30b6-4dec-9c7c-d03b65626386,260526-MBTA_Da-NAS-P1,3491,-0.003292618635114787,0.004767069369442207,4
0a16daca-fff0-4a27-85a0-97b1444010f0,260526-MBTA_Da-NAS-P1,1854,0.0033598088301218174,-0.008058918061373216,1
0a1807d7-c2b5-40cf-8f60-7f7de49aa7df,260526-MBTA_Da-NAS-P1,3015,0.008552892592857146,-0.006267419307182845,2
0a1900e1-8d24-4121-ba45-9a9f8aa504eb,260526-MBTA_Da-NAS-P1,1563,0.015337389754999346,0.011553976606685584,0
0a1a7c07-be18-4c50-a4e0-2a07ea5c4a33,260526-MBTA_Da-NAS-P1,2876,0.010785251933599482,0.0005316472040329061,2
0a1aa9b5-cf93-4f2f-bbf8-b2ed8b338108,260526-MBTA_Da-NAS-P1,3099,0.0016521429305978224,0.01459332059968285,0
0a1c4a86-0d1d-4b91-8082-1b4ab2f3081c,260526-MBTA_Da-NAS-P1,2686,0.008611502459574882,-0.006860975092616722,2
0a1c6ec6-5363-4f1b-b4ae-4bddfe77e51d,260526-MBTA_Da-NAS-P1,3141,0.011832725035569818,-0.004378810349390586,2
0a1e9368-4158-4357-89c8-e41c5c08f1e6,260526-MBTA_Da-NAS-P1,3185,0.008442166977706384,-0.006518519300106041,2
0a1ee49f-9d00-4eb8-8548-117943c36bbd,260526-MBTA_Da-NAS-P1,3139,0.0018362497686859177,-0.0068044641585691245,1
0a2021ca-d527-4e96-95ec-9411a29a1cad,260526-MBTA_Da-NAS-P1,3134,0.00016103191103099962,-0.006059426938428815,1
0a20588a-9f19-4fed-8e62-9d4a305820ef,260526-MBTA_Da-NAS-P1,3143,0.012078444416542744,-0.004581595772051755,2
0a20b3a9-c453-48a3-b4c1-09a3646fb432,260526-MBTA_Da-NAS-P1,4617,-0.0034254107590176463,-0.003208789456488824,1
0a216a96-d829-4947-aac8-734c05ab11ac,260526-MBTA_Da-NAS-P1,4025,0.004940105968270811,0.014372285141469411,0
0a222bf1-c401-4ac3-a227-6cd4c30c295a,260526-MBTA_Da-NAS-P1,4116,-0.0018615290478163292,-0.004101820904808309,1
0a234d0e-5a68-406f-af93-99379d471b0b,260526-MBTA_Da-NAS-P1,4150,-0.006786810933913431,-0.001645110370685743,1
0a2463ed-44e5-45f8-acb6-d17c47631004,260526-MBTA_Da-NAS-P1,3691,-0.004049331267844502,-0.0033968545962011726,1
0a279cc6-402c-4b72-a8f9-3885276df12d,260526-MBTA_Da-NAS-P1,2507,0.0016973709288662896,0.009513653363039092,0
0a2826a8-2b22-421b-b192-5deb99e326d3,260526-MBTA_Da-NAS-P1,1695,-0.008961296190421918,0.005245586258998328,4
0a28635a-3fe5-469c-bd76-17a9d9e978dd,260526-MBTA_Da-NAS-P1,2705,-0.0070610213243762114,0.002755581223260105,4
0a2adc13-fda4-424e-be88-891cd2af00bd,260526-MBTA_Da-NAS-P1,4426,-0.0003347516876929194,-0.003612791828492137,1
0a2c2198-bb0c-48f0-88f4-0cc93bb043aa,260526-MBTA_Da-NAS-P1,3623,0.003175216640868457,-0.005668653631732133,1
0a2d29b7-8b20-405b-a73d-3a4075304d32,260526-MBTA_Da-NAS-P1,1523,-0.00699632875403321,-0.006838780844990171,1
0a2dba97-7a6d-4da2-8c75-e72ccaed6331,260526-MBTA_Da-NAS-P1,3283,0.01051372148162918,-0.004622841292731092,2
0a2ec355-75de-4faf-ad5e-566072c08026,260526-MBTA_Da-NAS-P1,1604,0.016402553711302455,0.0126082206670791,0
0a2eefc5-6df8-4725-87d8-bbe78b8592d8,260526-MBTA_Da-NAS-P1,2441,0.014520465060015452,0.01184377270462707,0
0a2f42f0-6d3c-4a07-9308-fde71433c6f2,260526-MBTA_Da-NAS-P1,2270,0.01098978085916869,0.002101821174400316,2
0a2fb3d4-13c5-4197-b2df-87eb9cda62f3,260526-MBTA_Da-NAS-P1,4336,-0.004027761670067628,-0.002481366909517465,1
0a300557-851d-4928-bcc9-e1e8aa803f18,260526-MBTA_Da-NAS-P1,2509,-0.0024352406800820623,-0.005944162273559258,1
0a3111e8-70a6-4251-b1c5-f5f116723637,260526-MBTA_Da-NAS-P1,3452,0.0021659104910352316,0.013833142886462113,0
0a32312e-c50e-4874-98ff-6cdcd43dbc36,260526-MBTA_Da-NAS-P1,3763,-0.004303919569629185,-0.0024661005971386815,1
0a329198-08df-4dea-8d51-73641dbe36e9,260526-MBTA_Da-NAS-P1,1468,0.009281357504179397,-0.006540354782853577,1
0a32db32-9b24-49ca-9c5f-cc48f5bb04b5,260526-MBTA_Da-NAS-P1,1850,-0.006865658100617923,-0.0052538377157776185,1
0a32e3f3-97d3-4ef1-99f5-6e05c50b8be3,260526-MBTA_Da-NAS-P1,3532,0.009596021920975693,-0.004867738614694068,2
0a33230b-de85-4ef3-9d35-fa6b1ed0f9dd,260526-MBTA_Da-NAS-P1,3467,0.001893553881165854,0.013365905941722604,0
0a3348b0-6702-4a2c-8838-47de17c51fae,260526-MBTA_Da-NAS-P1,2428,-0.005111814085495756,-0.004797051928346488,1
0a33dae3-f47c-4b02-bfb6-b22e297b63e4,260526-MBTA_Da-NAS-P1,2916,-0.0031418423165427566,-0.0037974664032872055,1
0a35397f-8520-4c7b-868e-caa8e8bd76f6,260526-MBTA_Da-NAS-P1,2632,0.010014262358452576,-0.007417856757296719,2
0a35ad2b-bdc4-4b01-b8b0-ab75856239c2,260526-MBTA_Da-NAS-P1,3518,-0.01027857739637876,-0.001609507926289454,3
0a35d2bd-7f0b-4306-b142-a10af552f1f0,260526-MBTA_Da-NAS-P1,3681,0.0014142808966861667,0.014133894919573885,0
0a36551e-6a3c-428d-ba15-6797f2f87b7c,260526-MBTA_Da-NAS-P1,2547,0.0027394297816440904,0.013846412813035636,0
0a36d064-c45d-4c16-9e16-e4e2560aa25c,260526-MBTA_Da-NAS-P1,2275,0.010376281399973524,0.0015915310561122739,2
0a36dfdc-2603-4814-9c34-b4aaf2699272,260526-MBTA_Da-NAS-P1,4314,0.0055231348984458445,-0.004140873983282405,2
0a39e999-e6fe-42aa-a7ed-187498f71d38,260526-MBTA_Da-NAS-P1,2974,-0.008829291418957561,0.0024867310292591613,4
0a3ac5d8-89f4-40d5-9215-fe6298060ef0,260526-MBTA_Da-NAS-P1,3803,0.005465769493982586,-0.005319952368196547,2
0a3b1a82-2c1c-419f-8629-c02075d27441,260526-MBTA_Da-NAS-P1,1553,0.0160600935660562,-0.007337326340912878,2
0a3cca48-5e45-4bbf-9980-059b452c58eb,260526-MBTA_Da-NAS-P1,1379,0.011742488447557155,-0.008317553576663835,2
0a3cd23c-42a0-4056-ae77-57080e978775,260526-MBTA_Da-NAS-P1,4143,-0.001190724998849323,-0.004281481638611268,1
0a3e5c70-b31c-40d5-a754-63c13a821051,260526-MBTA_Da-NAS-P1,3606,0.0031409519799840526,-0.0055776392188278436,1
0a3f8827-d041-4a88-853e-a6efab30e0a3,260526-MBTA_Da-NAS-P1,4937,-0.005797410021774526,0.0033346218492930364,4
0a417957-82c0-4f30-a7aa-30d123b02bdf,260526-MBTA_Da-NAS-P1,1201,-0.0008961179243825242,0.016039640181747878,0
0a419d05-681f-4c2f-8922-feae4d1be84b,260526-MBTA_Da-NAS-P1,3520,-0.010622770828140202,-0.0008951841565121512,3
0a41b4a4-1ba6-4953-8036-18c4edebc202,260526-MBTA_Da-NAS-P1,2054,-0.01443943927536025,0.0022073492847479396,3
0a41dcea-8756-4c48-91f0-57d1b999f39e,260526-MBTA_Da-NAS-P1,2447,0.015441106019420609,-0.0034930038012211833,2
0a424d31-b5ae-4443-a22f-a64b77d02c84,260526-MBTA_Da-NAS-P1,1599,0.016925145342718564,-0.005994347996407551,2
0a4383dc-425d-475f-9fed-8bacd627f758,260526-MBTA_Da-NAS-P1,2011,-0.01188640374865885,0.0010820519375735332,3
0a45c1d1-58a6-4d11-b83c-0b00e3fd78c9,260526-MBTA_Da-NAS-P1,4250,0.0031879186635634608,-0.004945498334512355,2
0a47a3c2-d253-4c1f-8cd2-8c573da3839a,260526-MBTA_Da-NAS-P1,4028,0.0056006780865962055,0.014358973655435862,0
0a47f0ca-8bf4-4831-8ab7-26f591bda2e1,260526-MBTA_Da-NAS-P1,5572,-0.002737247936493633,-0.002147571041033047,1
0a495fe0-e88d-4530-baa7-f7b13de250bb,260526-MBTA_Da-NAS-P1,2785,0.01294429548541426,0.008004594501945218,0
0a499e43-4c03-4fe3-b104-e333e746fe1b,260526-MBTA_Da-NAS-P1,5106,0.007768193380810931,0.013599217066149718,0
0a49a5cf-c805-4150-8631-d956e7dbf88c,260526-MBTA_Da-NAS-P1,2994,0.0016712859154919503,-0.006976299705715524,1
0a4c534b-108d-423a-a658-a107cc6b463a,260526-MBTA_Da-NAS-P1,2722,-0.006747716263312229,-0.004528742045344258,1
0a4e5927-0456-4370-b0cb-e5dff7873009,260526-MBTA_Da-NAS-P1,4151,-0.0011227873429503462,-0.004687775620973816,1
0a4effc3-7bd6-48cf-a292-60eb40784b09,260526-MBTA_Da-NAS-P1,3504,-0.010269935897900533,-0.0015181150883735463,3
0a4f1ebe-84dc-4a5d-b52f-25cf8ce0d0dc,260526-MBTA_Da-NAS-P1,2612,0.0037876238103320813,-0.007701286269595408,1
0a50e783-0fd8-4d4a-90ca-6a05edeb1c1b,260526-MBTA_Da-NAS-P1,2709,-0.006831699333116333,0.0034506906422911298,4
0a51aed6-02e0-4324-82f1-e528849d4ba5,260526-MBTA_Da-NAS-P1,2578,-0.008056709997349172,0.003333828520180098,4
0a527241-ff01-40f3-8a80-275123d340ac,260526-MBTA_Da-NAS-P1,4891,-0.005070704352102462,0.003935975487648327,4
0a52e2ec-990c-4daf-ae36-f198670ddda3,260526-MBTA_Da-NAS-P1,3150,-0.0022464577334879174,-0.003826882357609407,1
0a53d3e5-fa49-4ed8-8c61-b3a14986ff28,260526-MBTA_Da-NAS-P1,4932,-0.005933547348298591,0.0031261636050168825,4
0a54a696-a5f5-4fa6-9cf4-1f5c44b32c44,260526-MBTA_Da-NAS-P1,2363,-2.969151108925955e-06,-0.007976362566287297,1
0a54de9f-89e0-4c39-a50e-0deeea32bc21,260526-MBTA_Da-NAS-P1,4887,0.008073181091886577,-0.0027979677671550354,2
0a556690-bbee-43bb-af0e-bedbf7b22745,260526-MBTA_Da-NAS-P1,3077,-0.002036383683073766,-0.006298912553309194,1
0a58743c-400d-4fdb-9eff-67073ec25427,260526-MBTA_Da-NAS-P1,1880,-0.007060129355020281,-0.005442001401994136,1
0a587cf0-e803-42b9-ae8f-e0a6def2e606,260526-MBTA_Da-NAS-P1,4934,-0.005682818036634705,0.003442091744251718,4
0a58fb18-7715-4a21-9556-1b06d0e1f4ad,260526-MBTA_Da-NAS-P1,2587,0.00935409644489029,0.001028138888445484,2
0a5b6276-6896-4952-912e-2f616b5d7d6f,260526-MBTA_Da-NAS-P1,3194,-0.0030335803685337484,-0.0046196782700768674,1
0a5d137a-cc29-4b08-a480-3a09a59713bf,260526-MBTA_Da-NAS-P1,2514,-0.0022068520350223466,-0.005861162098343109,1
0a5dd65e-91d7-4dce-80dc-46b838937eb4,260526-MBTA_Da-NAS-P1,3426,-0.0015744459381339488,-0.0051672254316986795,1
0a5eb714-b961-4e61-ae2d-40023ed7d7d4,260526-MBTA_Da-NAS-P1,2295,-0.014299324789603258,0.0031048959345992017,3
0a5f7c18-2fab-456f-8319-13025fdfdb49,260526-MBTA_Da-NAS-P1,2526,0.0006066533479216771,-0.00598858276824355,1
0a6055f1-69cc-417b-a19d-6158471ace50,260526-MBTA_Da-NAS-P1,4068,0.008451066616981322,-0.004234589527515098,2
0a60c2f4-2c3a-44d7-8044-67fef4bc5ad8,260526-MBTA_Da-NAS-P1,2938,0.0017860887117268007,0.014391407569088561,0
0a610872-5cac-4a9d-852c-109da9744021,260526-MBTA_Da-NAS-P1,3760,0.0009791135065382551,-0.0057866718791901375,1
0a622d09-37ed-4297-b41e-190741a5642a,260526-MBTA_Da-NAS-P1,3876,-0.002756830072293574,0.003918599971463615,4
0a62dad2-da31-4668-b490-a06da71397b8,260526-MBTA_Da-NAS-P1,4451,0.00555945485645935,-0.004106168575922746,2
0a6331da-35cc-4130-8aa5-ea126795fe17,260526-MBTA_Da-NAS-P1,1940,-0.00548270588805314,-0.007306212611816781,1
0a643b68-f137-4ede-a00f-fdc6ac10d376,260526-MBTA_Da-NAS-P1,2438,0.0033878642682841085,-0.0077043178547822454,1
0a64c3f1-583b-4274-8694-9d5b92cf127f,260526-MBTA_Da-NAS-P1,5402,0.003032842399986982,-0.0037633974600261954,2
0a658d53-c98f-4cc7-84e0-a97ebf755bbc,260526-MBTA_Da-NAS-P1,3696,0.002090607176327277,0.015104751846880498,0
0a661924-2be0-4aa3-b01d-3b3091033905,260526-MBTA_Da-NAS-P1,2510,0.003996666917631482,-0.0076513504080629215,1
0a6711bf-0041-411f-9d50-8544600e8652,260526-MBTA_Da-NAS-P1,2289,-0.014187867522832341,0.0027967847841702614,3
0a67ca3e-b870-415e-9eb0-3d5940655603,260526-MBTA_Da-NAS-P1,2430,0.010618821778975513,0.01163875179413205,0
0a67d348-59f5-494c-8e13-3c924769fa30,260526-MBTA_Da-NAS-P1,3205,-0.0023911187596721457,-0.004314657859303338,1
0a680fa6-5566-4166-b460-d2a3a10f0624,260526-MBTA_Da-NAS-P1,3819,0.005675025266803383,-0.0054376583421521,2
0a687d05-14cf-44cb-b86d-cb35a0d967c6,260526-MBTA_Da-NAS-P1,3392,0.00979744808016317,-0.005002827729633213,2
0a698de1-4628-498c-967e-a85b7d620076,260526-MBTA_Da-NAS-P1,2050,-0.014153656459431771,0.0028185298514386203,3
0a69aae4-e812-4da2-8449-39562bb764f4,260526-MBTA_Da-NAS-P1,4883,-0.005195426664921339,0.0035392119035125595,4
0a6a04f3-2b30-4aa7-9ec2-9370ae874f97,260526-MBTA_Da-NAS-P1,2207,0.002068146706546577,-0.006650621471933481,1
0a6b4933-0c42-4808-b7e7-e90922d7320d,260526-MBTA_Da-NAS-P1,2738,-0.010058939200584005,-0.0033669951801900233,3
0a6c6b51-c1f1-4896-8c2b-631c68418559,260526-MBTA_Da-NAS-P1,5100,0.008255206561360516,0.01410095472810363,0
0a6c8f21-ffa4-43ae-b0b0-cddfc52402e5,260526-MBTA_Da-NAS-P1,1960,0.005130642851548902,-0.008425652441670066,1
0a6cd58d-4633-4181-8fa1-44a67de62f83,260526-MBTA_Da-NAS-P1,2203,0.013831755014322425,-0.004152255154544487,2
0a6d323c-ba4d-46d5-8aed-b93a39e4b9a7,260526-MBTA_Da-NAS-P1,3145,-0.010178586543922194,-0.0008723341153611748,3
0a6dd6d6-dfdc-49c9-a98c-53b4db0d4fb6,260526-MBTA_Da-NAS-P1,2500,0.0032195399323561484,-0.007080894196548625,1
0a6e6dc0-d606-46d3-b6ed-e8e8771002cc,260526-MBTA_Da-NAS-P1,4036,-0.008698673197563806,0.0034167002284066356,4
0a6e81a7-fbc3-4259-8741-6afe8adcf1f2,260526-MBTA_Da-NAS-P1,4543,-0.00167128854990889,-0.002608136506433612,1
0a6f2783-be49-4e3f-927b-0ddc11c751ba,260526-MBTA_Da-NAS-P1,4949,0.002974788772685864,-0.004135893732416573,2
0a6fb854-b62e-4034-87f2-d0686da1cc61,260526-MBTA_Da-NAS-P1,3128,8.669106529674703e-05,-0.007066437419316229,1
0a7155dd-848b-46ea-818a-eac308899f48,260526-MBTA_Da-NAS-P1,6013,-0.005127019671614708,0.0034455044604091724,4
0a720486-aa1f-4efc-acbf-8bc40a321247,260526-MBTA_Da-NAS-P1,3506,0.004085272190021395,-0.00555387344310977,1
0a72167d-4ad4-468c-9310-e2e3976a6c71,260526-MBTA_Da-NAS-P1,2788,0.013242682914370451,0.00760658705631485,0
0a72c6c1-940e-412b-9e11-b71a5a5fc4fd,260526-MBTA_Da-NAS-P1,1923,-0.003665022125799302,0.004119662007649108,4
0a730a8a-aef3-4748-955a-34b41f4ed4d5,260526-MBTA_Da-NAS-P1,5406,0.0015695137113650977,-0.0034382610056365097,1
0a7366d6-e4e4-4bad-a56a-a0a372d2c69b,260526-MBTA_Da-NAS-P1,3176,0.00849820785644657,-0.006499995693082981,2
0a772a4a-7f8c-40dd-a318-98b67b3a21c9,260526-MBTA_Da-NAS-P1,3127,-0.001847125342156,-0.003748866040663684,1
0a7744a7-1ff5-4f82-a438-9c4a2e84aafa,260526-MBTA_Da-NAS-P1,4939,-0.005793277633581739,0.0035221793775061655,4
0a79744c-8989-445b-b897-ad900d0f47be,260526-MBTA_Da-NAS-P1,4623,-0.003438299345426833,-0.0027258096065151493,1
0a7a8fa8-4dfc-473d-a667-fd30936925b9,260526-MBTA_Da-NAS-P1,2277,0.0017578463006702738,-0.006763432207175457,1
0a7d3b1e-01ef-478f-a8b7-3b6e76441361,260526-MBTA_Da-NAS-P1,2855,0.009167240921563407,0.00041676238828810847,2
0a7f277e-8ad9-4dd1-833d-2baf13e6ee78,260526-MBTA_Da-NAS-P1,3712,-0.006242768603695415,0.005486411655212537,4
0a7f459b-c99a-424a-b1ff-a7c3d2d4d069,260526-MBTA_Da-NAS-P1,4120,-0.002542362900138216,-0.00464514552709768,1
0a801a39-24d0-4808-9aba-5adb3bdf5518,260526-MBTA_Da-NAS-P1,3842,0.008663513772320892,-0.004353092341153348,2
0a80c4c9-24c0-4819-a333-6e8444aad063,260526-MBTA_Da-NAS-P1,2106,0.014433906982600822,-0.003371558950968368,2
0a82c0ad-c1ea-4b22-a7e8-b49fff8f34a2,260526-MBTA_Da-NAS-P1,885,0.009224738364828839,0.006277811080744629,0
0a861a5f-5dd2-480a-83cb-afd6790c1ee1,260526-MBTA_Da-NAS-P1,3397,0.010947228086132927,-0.005152213912499861,2
0a87199e-b76f-4057-997a-4c82614f102e,260526-MBTA_Da-NAS-P1,2632,-0.014153934812111456,0.003491993587500485,3
0a8794ce-077e-4fe2-9a0d-86dc020e1653,260526-MBTA_Da-NAS-P1,2362,0.0023643984243111845,0.016784129290857534,0
0a890212-e314-447c-911a-c2d595d52b57,260526-MBTA_Da-NAS-P1,4558,-0.002468051341276348,-0.0035180496774553844,1
0a890931-c7fc-4f7e-9030-87b35469ec8c,260526-MBTA_Da-NAS-P1,1899,-0.013552882914329344,0.0024402892943973997,3
0a8b7c95-ce67-49ca-9be6-a0e1a79ad298,260526-MBTA_Da-NAS-P1,4109,0.006242389927305005,-0.005089354751583843,2
0a8bb450-8a7e-4b77-8c4e-e269f4a9fc62,260526-MBTA_Da-NAS-P1,2480,0.005637146330604454,-0.008469146626602435,1
0a8bccdb-9356-42ca-b043-42ad5f945535,260526-MBTA_Da-NAS-P1,4256,0.00772516993227489,-0.003554525749077863,2
0a8c71cf-fbb3-4f8a-921a-cc3281976097,260526-MBTA_Da-NAS-P1,4044,0.0034596829039803354,0.014933494660843217,0
0a8cba0e-7382-4782-bb64-c5757832c1cb,260526-MBTA_Da-NAS-P1,3452,0.002043347886165084,0.013661760194452064,0
0a8dde94-d4ab-4aaa-ba84-5d2f94d98121,260526-MBTA_Da-NAS-P1,2069,-0.007155440617774074,-0.006384770443574534,1
0a8f4686-a0e8-4264-af48-02f16c8dae67,260526-MBTA_Da-NAS-P1,3677,0.0016251703726794008,0.01435550583991305,0
0a90d177-6ca0-4522-aacc-43db02728f80,260526-MBTA_Da-NAS-P1,2726,0.0039446697364584615,-0.00783248370534241,1
0a9183aa-e3b6-41c6-a88a-ae03a7c0d1fa,260526-MBTA_Da-NAS-P1,2585,0.000947094915223011,-0.006533533580145622,1
0a949a1f-a2c0-4a9c-85e4-38b0bd053111,260526-MBTA_Da-NAS-P1,2349,-0.011044096332493106,-0.0016894030159782798,3
0a94d9e8-cddb-49b2-ad95-ba0a464bea34,260526-MBTA_Da-NAS-P1,3311,0.004377871819489017,0.014298140293890186,0
0a95c078-f2ca-4d71-9e76-61e6b612463d,260526-MBTA_Da-NAS-P1,4054,0.003583998384554043,0.014757201620511473,0
0a96234a-09c6-452f-8bba-91006c7e3c62,260526-MBTA_Da-NAS-P1,1935,-0.007392170033487057,-0.005361177587893047,1
0a98b465-2e1e-4bb6-b358-9904ff2ef759,260526-MBTA_Da-NAS-P1,4148,-0.0016146249612908788,-0.0044258036267889305,1
0a98fb83-9237-484b-a363-0fe5df7fef74,260526-MBTA_Da-NAS-P1,4609,-0.0032730667641376198,-0.0026192674228459373,1
